lat,long,case_type,file_date,grade,label
42.281305,-71.071732,Non-payment of Rent,6/17/2022,C,C9
42.272505,-71.06869,Cause,7/20/2022,C,C9
42.28345,-71.06916,Non-payment of Rent,3/14/2022,C,C9
42.2917467,-71.074614,Non-payment of Rent,6/24/2022,C,C9
42.2965184,-71.067524,Non-payment of Rent,6/23/2022,C,C9
42.296155,-71.0692505,Non-payment of Rent,3/4/2022,C,C9
42.28355,-71.07403,Non-payment of Rent,2/14/2022,C,C9
42.2936392,-71.0732811,Cause,2/28/2022,C,C9
42.2991156,-71.0742039,No Cause,3/11/2022,C,C9
42.2972888,-71.0674291,Cause,2/8/2022,C,C9
42.2826,-71.06011,Cause,2/14/2022,C,C9
42.29629,-71.0721054,Non-payment of Rent,6/17/2022,C,C9
42.291328,-71.0682023,Non-payment of Rent,2/14/2022,C,C9
42.281215,-71.072152,Cause,3/1/2022,C,C9
42.297853,-71.077223,Cause,7/12/2022,C,C9
42.2913025,-71.0682879,Cause,2/14/2022,C,C9
42.3040236,-71.0785435,Non-payment of Rent,3/4/2022,C,C9
42.28369,-71.07641,Non-payment of Rent,2/25/2022,C,C9
42.281145,-71.078249,Non-payment of Rent,3/11/2022,C,C9
42.2896116,-71.0702307,Non-payment of Rent,3/3/2022,C,C9
42.271221,-71.0759465,Non-payment of Rent,6/3/2022,C,C9
42.301792,-71.0774003,Cause,4/19/2022,C,C9
42.3029004,-71.0779426,Non-payment of Rent,5/27/2022,C,C9
42.2932906,-71.0721149,No Cause,6/7/2022,C,C9
42.2918457,-71.0730442,Non-payment of Rent,7/20/2022,C,C9
42.284,-71.06958,Non-payment of Rent,6/14/2022,C,C9
42.2993071,-71.0741778,Non-payment of Rent,4/19/2022,C,C9
42.2720461,-71.0717545,Cause,5/19/2022,C,C9
42.2726987,-71.0734206,No Cause,7/12/2022,C,C9
42.296282,-71.075368,Cause,7/1/2022,C,C9
42.2903343,-71.0701417,Cause,7/8/2022,C,C9
42.3002528,-71.077975,Non-payment of Rent,5/17/2022,C,C9
42.2718165,-71.0777841,Non-payment of Rent,5/11/2022,C,C9
42.2972996,-71.0738595,Cause,6/9/2022,C,C9
42.2906047,-71.07294,Cause,8/19/2022,C,C9
42.279885,-71.080023,Non-payment of Rent,8/12/2022,C,C9
42.2833,-71.06335,Cause,8/10/2022,C,C9
42.2833,-71.06335,Cause,8/10/2022,C,C9
42.2735702,-71.0758768,Cause,11/22/2021,C,C9
42.30567,-71.07882,Cause,7/25/2022,C,C9
42.3005214,-71.0747622,Cause,8/16/2022,C,C9
42.2926587,-71.0721306,Non-payment of Rent,8/19/2022,C,C9
42.2996987,-71.0728702,Cause,8/12/2022,C,C9
42.3018184,-71.0781292,Non-payment of Rent,8/5/2022,C,C9
42.2915077,-71.0662185,Non-payment of Rent,8/22/2022,C,C9
42.2962474,-71.0629779,Cause,8/12/2022,C,C9
42.2851355,-71.0645762,Cause,8/3/2022,C,C9
42.2833,-71.06335,Cause,8/10/2022,C,C9
42.3045287,-71.0769406,No Cause,8/22/2022,C,C9
42.28351,-71.07205,Non-payment of Rent,8/18/2022,C,C9
42.2925374,-71.0712067,Non-payment of Rent,7/25/2022,C,C9
42.3013287,-71.0769506,Non-payment of Rent,7/29/2022,C,C9
42.284375,-71.06515,Non-payment of Rent,8/30/2022,C,C9
42.27094,-71.063434,Cause,9/8/2022,C,C9
42.301749,-71.0774711,No Cause,8/3/2022,C,C9
42.3050151,-71.0786133,Cause,8/17/2022,C,C9
42.2972888,-71.0674291,No Cause,8/11/2022,C,C9
42.284,-71.06958,Cause,8/17/2022,C,C9
42.30368,-71.07849,Non-payment of Rent,9/9/2022,C,C9
42.27325,-71.06964,Non-payment of Rent,8/18/2022,C,C9
42.3031954,-71.0743564,Non-payment of Rent,8/22/2022,C,C9
42.2847408,-71.0551625,Non-payment of Rent,9/12/2022,C,C9
42.29036,-71.070045,Non-payment of Rent,1/21/2020,C,C9
42.271847,-71.067483,Non-payment of Rent,1/10/2020,C,C9
42.2793236,-71.0804767,No Cause,9/19/2022,C,C9
42.273172,-71.069947,SP Transfer- No Cause,9/21/2022,C,C9
42.284365,-71.07145,Cause,12/3/2019,C,C9
42.2724664,-71.0787392,Non-payment of Rent,12/10/2019,C,C9
42.305133,-71.0791,Non-payment of Rent,12/10/2019,C,C9
42.2734787,-71.0738042,No Cause,12/10/2019,C,C9
42.2723887,-71.0724006,Non-payment of Rent,12/2/2019,C,C9
42.2851355,-71.0645762,Non-payment of Rent,12/5/2019,C,C9
42.2925887,-71.0715406,Cause,12/2/2019,C,C9
42.291765,-71.071717,Non-payment of Rent,12/24/2019,C,C9
42.2887717,-71.0706246,Non-payment of Rent,1/14/2020,C,C9
42.30542,-71.079927,Non-payment of Rent,1/14/2020,C,C9
42.2897309,-71.0690271,Non-payment of Rent,1/17/2020,C,C9
42.2842364,-71.0555786,Non-payment of Rent,1/10/2020,C,C9
42.2970138,-71.0764779,Non-payment of Rent,12/24/2019,C,C9
42.3003412,-71.0779928,Foreclosure,12/23/2019,C,C9
42.30542,-71.079927,Non-payment of Rent,1/14/2020,C,C9
42.27217,-71.062393,Non-payment of Rent,1/24/2020,C,C9
42.297993,-71.0718655,Non-payment of Rent,1/6/2020,C,C9
42.2888165,-71.0652086,Non-payment of Rent,12/31/2019,C,C9
42.295084,-71.074236,Non-payment of Rent,1/13/2020,C,C9
42.29036,-71.070045,Non-payment of Rent,12/30/2019,C,C9
42.30531,-71.079772,Non-payment of Rent,1/14/2020,C,C9
42.30531,-71.079772,Non-payment of Rent,1/14/2020,C,C9
42.3017143,-71.0786678,Non-payment of Rent,1/7/2020,C,C9
42.2915077,-71.0662185,Non-payment of Rent,1/14/2020,C,C9
42.29036,-71.070045,Non-payment of Rent,1/31/2020,C,C9
42.291765,-71.071717,Non-payment of Rent,12/24/2019,C,C9
42.29036,-71.070045,Non-payment of Rent,12/30/2019,C,C9
42.2800825,-71.0818158,Non-payment of Rent,12/24/2019,C,C9
42.30542,-71.079549,Non-payment of Rent,1/14/2020,C,C9
42.2842364,-71.0555786,Cause,12/27/2019,C,C9
42.2970138,-71.0764779,Non-payment of Rent,1/27/2020,C,C9
42.2897987,-71.0702806,Non-payment of Rent,12/30/2019,C,C9
42.3012387,-71.0743606,Cause,12/27/2019,C,C9
42.2999296,-71.0741281,Cause,12/27/2019,C,C9
42.2970686,-71.0756045,Non-payment of Rent,1/10/2020,C,C9
42.303948,-71.0787223,Non-payment of Rent,12/23/2019,C,C9
42.29036,-71.070045,Non-payment of Rent,1/21/2020,C,C9
42.29036,-71.070045,Non-payment of Rent,12/30/2019,C,C9
42.2970138,-71.0764779,Non-payment of Rent,12/24/2019,C,C9
42.30542,-71.079549,Non-payment of Rent,1/22/2020,C,C9
42.2869887,-71.0709906,Non-payment of Rent,1/27/2020,C,C9
42.28462,-71.066918,Cause,1/6/2020,C,C9
42.2965173,-71.068616,Non-payment of Rent,1/17/2020,C,C9
42.30236,-71.0767,Non-payment of Rent,1/10/2020,C,C9
42.2952162,-71.0719595,Cause,12/30/2019,C,C9
42.2916049,-71.0673452,Non-payment of Rent,1/27/2020,C,C9
42.285752,-71.0640194,Non-payment of Rent,1/31/2020,C,C9
42.27876,-71.065884,No Cause,1/14/2020,C,C9
42.291917,-71.0713032,No Cause,9/10/2021,C,C9
42.2981863,-71.0788338,Foreclosure,2/17/2020,C,C9
42.28243,-71.06498,Non-payment of Rent,2/24/2020,C,C9
42.284375,-71.06515,Non-payment of Rent,2/24/2020,C,C9
42.2932906,-71.0721149,Non-payment of Rent,9/7/2021,C,C9
42.2842364,-71.0555786,Non-payment of Rent,9/13/2021,C,C9
42.304825,-71.079462,Cause,10/12/2021,C,C9
42.2846321,-71.0552047,Non-payment of Rent,9/13/2021,C,C9
42.2993613,-71.0765142,Cause,9/17/2021,C,C9
42.271847,-71.067483,Non-payment of Rent,9/3/2021,C,C9
42.28173,-71.05914,Cause,8/30/2021,C,C9
42.28375,-71.068436,Cause,9/2/2021,C,C9
42.29206,-71.073805,Non-payment of Rent,8/30/2021,C,C9
42.283525,-71.07056,Non-payment of Rent,9/3/2021,C,C9
42.30567,-71.07882,Cause,10/12/2021,C,C9
42.2842078,-71.0709557,Cause,8/23/2021,C,C9
42.2828095,-71.0712436,Non-payment of Rent,9/21/2021,C,C9
42.305035,-71.0786,Non-payment of Rent,10/14/2021,C,C9
42.2889235,-71.0700367,Non-payment of Rent,10/12/2021,C,C9
42.2995597,-71.0751124,Non-payment of Rent,10/12/2021,C,C9
42.2925508,-71.0725449,Cause,10/12/2021,C,C9
42.3011741,-71.0737514,No Cause,10/12/2021,C,C9
42.28198,-71.07492,Non-payment of Rent,10/8/2021,C,C9
42.2979481,-71.0716039,No Cause,9/2/2021,C,C9
42.27205,-71.06715,Non-payment of Rent,2/7/2020,C,C9
42.30236,-71.075452,Non-payment of Rent,2/7/2020,C,C9
42.2919749,-71.067551,Non-payment of Rent,12/9/2021,C,C9
42.27301,-71.067157,Cause,11/15/2021,C,C9
42.28345,-71.06916,Non-payment of Rent,12/27/2021,C,C9
42.291917,-71.0713032,Non-payment of Rent,11/4/2021,C,C9
42.2896944,-71.0664764,Cause,12/8/2021,C,C9
42.2724539,-71.0754732,Cause,11/8/2021,C,C9
42.284435,-71.072249,No Cause,11/24/2021,C,C9
42.283525,-71.07056,Non-payment of Rent,11/22/2021,C,C9
42.2864842,-71.0688969,Cause,11/8/2021,C,C9
42.2724539,-71.0754732,Cause,11/8/2021,C,C9
42.27916,-71.06537,Non-payment of Rent,1/10/2022,C,C9
42.28291,-71.07517,Cause,1/31/2022,C,C9
42.2996987,-71.0728702,Non-payment of Rent,2/3/2022,C,C9
42.271847,-71.067483,Non-payment of Rent,1/3/2022,C,C9
42.28125,-71.077723,Cause,1/31/2022,C,C9
42.3018449,-71.0780664,Non-payment of Rent,1/14/2022,C,C9
42.28204,-71.07308,No Cause,1/14/2022,C,C9
42.283525,-71.07056,Non-payment of Rent,1/28/2022,C,C9
42.2992476,-71.0764728,Cause,1/18/2022,C,C9
42.28351,-71.07205,Non-payment of Rent,4/15/2022,C,C9
42.28729,-71.064765,Cause,4/15/2022,C,C9
42.2999296,-71.0741281,Cause,3/30/2022,C,C9
42.28351,-71.07205,Non-payment of Rent,4/15/2022,C,C9
42.289573,-71.0688793,Non-payment of Rent,3/30/2022,C,C9
42.2992589,-71.0763733,Non-payment of Rent,3/28/2022,C,C9
42.2994201,-71.0784115,No Cause,4/1/2022,C,C9
42.2734692,-71.0758221,Non-payment of Rent,3/15/2022,C,C9
42.2852298,-71.071529,Non-payment of Rent,2/18/2020,C,C9
42.291917,-71.0713032,Non-payment of Rent,3/23/2020,C,C9
42.3031954,-71.0743564,Cause,3/12/2020,C,C9
42.291917,-71.0713032,Non-payment of Rent,3/23/2020,C,C9
42.291765,-71.071717,Non-payment of Rent,4/16/2020,C,C9
42.28218,-71.075254,Non-payment of Rent,2/13/2020,C,C9
42.284115,-71.065194,Cause,2/11/2020,C,C9
42.27217,-71.062393,Non-payment of Rent,3/23/2020,C,C9
42.2833,-71.06335,Non-payment of Rent,3/4/2020,C,C9
42.29206,-71.073805,Cause,4/29/2020,C,C9
42.284115,-71.065194,Cause,2/11/2020,C,C9
42.291345,-71.065812,Cause,2/11/2020,C,C9
42.294049,-71.0662114,Non-payment of Rent,3/16/2020,C,C9
42.28218,-71.075254,No Cause,4/13/2020,C,C9
42.291917,-71.0713032,Non-payment of Rent,4/10/2020,C,C9
42.291917,-71.0713032,Non-payment of Rent,3/23/2020,C,C9
42.2928932,-71.0747308,Non-payment of Rent,3/16/2020,C,C9
42.2871826,-71.0709224,Non-payment of Rent,2/18/2020,C,C9
42.2973503,-71.0736694,Non-payment of Rent,4/30/2021,C,C9
42.2993817,-71.0721565,Cause,2/23/2021,C,C9
42.3003501,-71.0785009,Non-payment of Rent,6/29/2021,C,C9
42.28193,-71.07239,Cause,7/26/2021,C,C9
42.284375,-71.06515,Non-payment of Rent,1/12/2021,C,C9
42.290793,-71.0731822,Cause,8/6/2021,C,C9
42.2979481,-71.0716039,Non-payment of Rent,7/12/2021,C,C9
42.27759,-71.06036,Non-payment of Rent,11/9/2020,C,C9
42.2725,-71.06869,Non-payment of Rent,6/14/2021,C,C9
42.291917,-71.0713032,Non-payment of Rent,11/13/2020,C,C9
42.28369,-71.07641,Non-payment of Rent,4/16/2021,C,C9
42.28351,-71.07205,Non-payment of Rent,2/12/2021,C,C9
42.28063,-71.078272,Non-payment of Rent,6/2/2021,C,C9
42.2889435,-71.065111,Non-payment of Rent,12/7/2020,C,C9
42.2846321,-71.0552047,Non-payment of Rent,12/7/2020,C,C9
42.282345,-71.059655,No Cause,6/11/2021,C,C9
42.2891038,-71.0656772,Non-payment of Rent,1/14/2021,C,C9
42.299083,-71.074913,Cause,8/6/2021,C,C9
42.284375,-71.06515,Non-payment of Rent,8/2/2021,C,C9
42.28003,-71.08111,Non-payment of Rent,5/14/2021,C,C9
42.2720461,-71.0717545,Non-payment of Rent,12/9/2020,C,C9
42.2979481,-71.0716039,No Cause,7/12/2021,C,C9
42.2994822,-71.0786968,No Cause,2/23/2021,C,C9
42.30196,-71.0744147,No Cause,3/5/2021,C,C9
42.27205,-71.06715,Non-payment of Rent,1/29/2021,C,C9
42.2903852,-71.0673119,Non-payment of Rent,11/17/2020,C,C9
42.27704,-71.06705,Non-payment of Rent,2/10/2021,C,C9
42.30236,-71.075452,Cause,6/10/2021,C,C9
42.291917,-71.0713032,Non-payment of Rent,11/13/2020,C,C9
42.27245,-71.064595,Non-payment of Rent,5/3/2021,C,C9
42.2973503,-71.0736694,Non-payment of Rent,11/2/2020,C,C9
42.2976502,-71.078765,Cause,8/10/2021,C,C9
42.27704,-71.06705,Non-payment of Rent,8/3/2021,C,C9
42.28351,-71.07205,Non-payment of Rent,12/29/2020,C,C9
42.29206,-71.073805,Cause,6/21/2021,C,C9
42.2899387,-71.0704206,Cause,8/16/2021,C,C9
42.2894615,-71.0704691,Non-payment of Rent,1/20/2021,C,C9
42.2953387,-71.0702306,Cause,2/17/2021,C,C9
42.271847,-71.067483,No Cause,3/8/2021,C,C9
42.29123,-71.07452,Non-payment of Rent,4/30/2021,C,C9
42.28255,-71.07021,Non-payment of Rent,6/14/2021,C,C9
42.291917,-71.0713032,Non-payment of Rent,11/13/2020,C,C9
42.282285,-71.074724,Non-payment of Rent,11/17/2020,C,C9
42.30368,-71.07849,Non-payment of Rent,6/25/2021,C,C9
42.2970355,-71.0755173,Cause,3/11/2021,C,C9
42.2880014,-71.0652517,No Cause,8/4/2021,C,C9
42.2931049,-71.0727547,Non-payment of Rent,5/17/2021,C,C9
42.29206,-71.073805,Non-payment of Rent,2/22/2021,C,C9
42.293394,-71.0744783,Non-payment of Rent,1/14/2021,C,C9
42.2720461,-71.0717545,Cause,8/2/2021,C,C9
42.299083,-71.074913,Non-payment of Rent,5/11/2021,C,C9
42.2903852,-71.0673119,Cause,8/9/2021,C,C9
42.2842364,-71.0555786,Non-payment of Rent,5/21/2021,C,C9
42.284375,-71.06515,Non-payment of Rent,12/7/2020,C,C9
42.2720461,-71.0717545,Non-payment of Rent,4/28/2021,C,C9
42.2720461,-71.0717545,Non-payment of Rent,12/9/2020,C,C9
42.2953387,-71.0702306,Cause,3/18/2021,C,C9
42.287643,-71.0649227,Non-payment of Rent,12/2/2020,C,C9
42.2890046,-71.0660377,Non-payment of Rent,6/14/2021,C,C9
42.2889235,-71.0700367,Non-payment of Rent,6/28/2021,C,C9
42.3037607,-71.0744587,Non-payment of Rent,1/19/2021,C,C9
42.27672,-71.067274,Cause,3/5/2021,C,C9
42.295955,-71.072972,Non-payment of Rent,6/28/2021,C,C9
42.284,-71.06958,Non-payment of Rent,4/1/2021,C,C9
42.28369,-71.07641,Non-payment of Rent,1/11/2021,C,C9
42.2951916,-71.0736594,Cause,1/20/2021,C,C9
42.2972996,-71.0738595,Cause,3/19/2021,C,C9
42.29206,-71.073805,Cause,6/21/2021,C,C9
42.2903852,-71.0673119,Non-payment of Rent,11/17/2020,C,C9
42.2937272,-71.0723231,Non-payment of Rent,6/28/2021,C,C9
42.2997879,-71.0755547,Cause,3/4/2021,C,C9
42.2979481,-71.0716039,No Cause,7/12/2021,C,C9
42.2994822,-71.0786968,No Cause,2/23/2021,C,C9
42.28063,-71.078272,Non-payment of Rent,4/20/2021,C,C9
42.28132,-71.077367,Non-payment of Rent,11/17/2020,C,C9
42.2860545,-71.0709085,No Cause,2/8/2021,C,C9
42.2903852,-71.0673119,Non-payment of Rent,5/18/2021,C,C9
42.272022,-71.076958,Non-payment of Rent,1/14/2021,C,C9
42.3031954,-71.0743564,Non-payment of Rent,12/9/2020,C,C9
42.281205,-71.072155,Non-payment of Rent,4/8/2021,C,C9
42.28375,-71.068436,Non-payment of Rent,2/16/2021,C,C9
42.295955,-71.072972,Non-payment of Rent,11/17/2020,C,C9
42.30566,-71.07931,Non-payment of Rent,3/3/2021,C,C9
42.3033905,-71.0739087,Cause,5/19/2021,C,C9
42.27704,-71.06705,Cause,1/21/2021,C,C9
42.282615,-71.070055,Cause,8/3/2021,C,C9
42.2973503,-71.0736694,Non-payment of Rent,4/30/2021,C,C9
42.272505,-71.06869,Non-payment of Rent,6/14/2021,C,C9
42.2955401,-71.0715774,Non-payment of Rent,4/2/2021,C,C9
42.297675,-71.071392,Non-payment of Rent,1/13/2021,C,C9
42.2961118,-71.0690898,No Cause,3/29/2021,C,C9
42.2860545,-71.0709085,No Cause,2/8/2021,C,C9
42.2979481,-71.0716039,Non-payment of Rent,3/9/2020,C,C9
42.2903852,-71.0673119,Non-payment of Rent,3/9/2020,C,C9
42.2967398,-71.0787425,No Cause,3/9/2020,C,C9
42.2973503,-71.0736694,No Cause,5/2/2022,C,C9
42.27205,-71.06715,Non-payment of Rent,4/4/2022,C,C9
42.2927672,-71.074689,Non-payment of Rent,12/11/2020,C,C9
42.3020887,-71.0780106,Cause,12/13/2021,C,C9
42.3015944,-71.073176,Non-payment of Rent,12/11/2020,C,C9
42.3015944,-71.073176,Non-payment of Rent,12/11/2020,C,C9
42.30542,-71.079927,Cause,12/13/2021,C,C9
42.2903852,-71.0673119,Cause,12/13/2021,C,C9
42.2854645,-71.0644835,Non-payment of Rent,4/4/2022,C,C9
42.29841,-71.0659694,Cause,5/2/2022,C,C9
42.27205,-71.06715,Non-payment of Rent,4/4/2022,C,C9
42.284375,-71.06515,Non-payment of Rent,4/4/2022,C,C9
42.272178,-71.062355,Non-payment of Rent,12/18/2020,C,C9
42.28825,-71.05608,Non-payment of Rent,12/14/2020,C,C9
42.2889245,-71.0702703,Cause,12/14/2020,C,C9
42.28313,-71.06387,Cause,12/14/2020,C,C9
42.28228,-71.074723,Cause,12/14/2020,C,C9
42.29593,-71.07311,Non-payment of Rent,12/18/2020,C,C9
42.2716766,-71.0764628,Non-payment of Rent,12/18/2020,C,C9
42.291917,-71.0713032,Non-payment of Rent,12/18/2020,C,C9
42.2925508,-71.0725449,Non-payment of Rent,12/24/2020,C,C9
42.283513,-71.07205,Non-payment of Rent,4/9/2021,C,C9
42.2856749,-71.0639894,Non-payment of Rent,4/9/2021,C,C9
42.283517,-71.070563,Cause,10/25/2021,C,C9
42.2847408,-71.0551625,Non-payment of Rent,10/25/2021,C,C9
42.2856749,-71.0639894,Non-payment of Rent,10/29/2021,C,C9
42.283513,-71.07205,Non-payment of Rent,10/29/2021,C,C9
42.2903852,-71.0673119,Non-payment of Rent,7/3/2023,C,C9
42.2842406,-71.0555772,Non-payment of Rent,7/3/2023,C,C9
42.284107,-71.069103,Non-payment of Rent,7/3/2023,C,C9
42.2847408,-71.0551625,Non-payment of Rent,7/3/2023,C,C9
42.2834162,-71.0733921,Non-payment of Rent,12/4/2023,C,C9
42.2847408,-71.0551625,Non-payment of Rent,12/4/2023,C,C9
42.272047,-71.06715,Non-payment of Rent,12/4/2023,C,C9
42.2726793,-71.0734249,Cause,10/29/2021,C,C9
42.2953507,-71.0701866,Non-payment of Rent,7/30/2021,C,C9
42.2719187,-71.0783106,Non-payment of Rent,2/7/2020,C,C9
42.2989526,-71.0651951,Non-payment of Rent,2/10/2020,C,C9
42.283195,-71.064757,Non-payment of Rent,11/23/2020,C,C9
42.2917536,-71.0660317,Non-payment of Rent,2/14/2020,C,C9
42.28351,-71.07205,Non-payment of Rent,2/7/2020,C,C9
42.2969745,-71.0780277,Non-payment of Rent,3/6/2020,C,C9
42.2973503,-71.0736694,Non-payment of Rent,11/23/2020,C,C9
42.28412,-71.07584,Non-payment of Rent,11/30/2020,C,C9
42.2997623,-71.0779811,Non-payment of Rent,12/28/2020,C,C9
42.29206,-71.073805,Cause,3/15/2021,C,C9
42.2970138,-71.0764779,Non-payment of Rent,12/28/2020,C,C9
42.281215,-71.072152,Non-payment of Rent,3/22/2021,C,C9
42.2973503,-71.0736694,Non-payment of Rent,11/23/2020,C,C9
42.2973503,-71.0736694,Non-payment of Rent,11/23/2020,C,C9
42.27433,-71.07219,Non-payment of Rent,3/22/2021,C,C9
42.3011741,-71.0737514,Cause,3/15/2021,C,C9
42.3007601,-71.0726183,Non-payment of Rent,3/15/2021,C,C9
42.28235,-71.073095,Non-payment of Rent,3/22/2021,C,C9
42.2930851,-71.0728888,Non-payment of Rent,11/30/2020,C,C9
42.2971198,-71.0765459,Non-payment of Rent,12/28/2020,C,C9
42.29206,-71.073805,Cause,3/15/2021,C,C9
42.2951131,-71.0713246,Non-payment of Rent,3/14/2022,C,C9
42.28412,-71.07584,Non-payment of Rent,11/30/2020,C,C9
42.28,-71.0649,No Cause,3/14/2022,C,C9
42.2935915,-71.0749545,No Cause,3/21/2022,C,C9
42.28351,-71.07205,Non-payment of Rent,11/30/2020,C,C9
42.2920582,-71.0722088,Non-payment of Rent,3/22/2021,C,C9
42.2973503,-71.0736694,No Cause,3/14/2022,C,C9
42.2973503,-71.0736694,Non-payment of Rent,9/12/2022,C,C9
42.2889235,-71.0700367,Non-payment of Rent,9/12/2022,C,C9
42.2973503,-71.0736694,Non-payment of Rent,9/12/2022,C,C9
42.2842364,-71.0555786,Non-payment of Rent,9/12/2022,C,C9
42.2903852,-71.0673119,Non-payment of Rent,6/6/2022,C,C9
42.284375,-71.06515,Non-payment of Rent,8/29/2022,C,C9
42.297719,-71.0632104,Non-payment of Rent,6/6/2022,C,C9
42.287643,-71.0649227,Cause,8/29/2022,C,C9
42.3007679,-71.073447,Cause,8/8/2022,C,C9
42.2937272,-71.0723231,Non-payment of Rent,5/23/2022,C,C9
42.3030386,-71.0734293,No Cause,6/13/2022,C,C9
42.2986105,-71.0780745,No Cause,8/8/2022,C,C9
42.284045,-71.07637,No Cause,6/6/2022,C,C9
42.2912176,-71.0676316,Cause,6/13/2022,C,C9
42.2973503,-71.0736694,Non-payment of Rent,9/12/2022,C,C9
42.27212,-71.076917,Non-payment of Rent,3/8/2023,C,C9
42.2992589,-71.0763733,Non-payment of Rent,3/8/2023,C,C9
42.3583362,-71.1272866,Cause,9/6/2022,D,D1
42.3634369,-71.130034,Cause,4/11/2022,D,D1
42.3574376,-71.145027,Non-payment of Rent,7/11/2022,D,D1
42.361272,-71.1455567,Non-payment of Rent,3/21/2022,D,D1
42.3562614,-71.1428376,Non-payment of Rent,2/22/2022,D,D1
42.361118,-71.129958,Cause,2/16/2022,D,D1
42.360639,-71.142963,Non-payment of Rent,3/1/2022,D,D1
42.358682,-71.14134,Non-payment of Rent,2/18/2022,D,D1
42.35573,-71.14392,Non-payment of Rent,4/19/2022,D,D1
42.359127,-71.1316466,No Cause,5/27/2022,D,D1
42.3574376,-71.145027,Non-payment of Rent,4/27/2022,D,D1
42.3611289,-71.1322469,Non-payment of Rent,7/21/2022,D,D1
42.3574376,-71.145027,Non-payment of Rent,7/11/2022,D,D1
42.35979,-71.12971,Non-payment of Rent,7/13/2022,D,D1
42.3574376,-71.145027,Non-payment of Rent,7/11/2022,D,D1
42.3574376,-71.145027,Non-payment of Rent,12/10/2021,D,D1
42.3594567,-71.1408886,Non-payment of Rent,7/22/2022,D,D1
42.3583362,-71.1272866,Non-payment of Rent,8/9/2022,D,D1
42.358996,-71.142515,Non-payment of Rent,12/20/2021,D,D1
42.3610355,-71.1412321,Non-payment of Rent,8/22/2022,D,D1
42.3614294,-71.1387831,Non-payment of Rent,8/19/2022,D,D1
42.3548517,-71.1385866,Non-payment of Rent,1/10/2020,D,D1
42.3551024,-71.1385015,Non-payment of Rent,12/5/2019,D,D1
42.3574376,-71.145027,Non-payment of Rent,12/9/2019,D,D1
42.3557,-71.13823,Non-payment of Rent,12/5/2019,D,D1
42.356282,-71.135274,Non-payment of Rent,12/2/2019,D,D1
42.3574376,-71.145027,Non-payment of Rent,1/10/2020,D,D1
42.356211,-71.1375864,Non-payment of Rent,1/31/2020,D,D1
42.35949,-71.142671,Non-payment of Rent,12/30/2019,D,D1
42.3620852,-71.1343582,Non-payment of Rent,8/23/2021,D,D1
42.3606786,-71.1309751,Non-payment of Rent,9/15/2021,D,D1
42.3574376,-71.145027,Non-payment of Rent,9/7/2021,D,D1
42.3574376,-71.145027,Non-payment of Rent,2/7/2020,D,D1
42.3574376,-71.145027,Non-payment of Rent,2/7/2020,D,D1
42.3619146,-71.1377254,Non-payment of Rent,12/30/2021,D,D1
42.3575522,-71.1310575,Non-payment of Rent,1/14/2022,D,D1
42.3632943,-71.1306946,Non-payment of Rent,4/13/2020,D,D1
42.3549095,-71.1347854,Non-payment of Rent,3/18/2020,D,D1
42.3587687,-71.1333806,Cause,4/8/2020,D,D1
42.361272,-71.1455567,Cause,7/12/2021,D,D1
42.3590287,-71.1319906,Cause,2/12/2021,D,D1
42.3562194,-71.1371509,Non-payment of Rent,2/5/2021,D,D1
42.3557,-71.13823,Non-payment of Rent,2/1/2021,D,D1
42.3589723,-71.1431278,Non-payment of Rent,2/22/2021,D,D1
42.3570457,-71.1450127,Non-payment of Rent,4/23/2021,D,D1
42.3563032,-71.1371642,Non-payment of Rent,2/5/2021,D,D1
42.3590746,-71.1424022,Non-payment of Rent,6/21/2021,D,D1
42.3574376,-71.145027,Non-payment of Rent,2/12/2021,D,D1
42.3565213,-71.1358061,Non-payment of Rent,2/16/2021,D,D1
42.360333,-71.140767,Non-payment of Rent,6/4/2021,D,D1
42.354498,-71.138735,Non-payment of Rent,3/29/2021,D,D1
42.3574376,-71.145027,Non-payment of Rent,2/12/2021,D,D1
42.362068,-71.138639,Non-payment of Rent,6/25/2021,D,D1
42.3574376,-71.145027,Non-payment of Rent,2/1/2021,D,D1
42.355929,-71.1373171,Non-payment of Rent,2/5/2021,D,D1
42.3593617,-71.1404726,Non-payment of Rent,3/5/2021,D,D1
42.3595078,-71.1428205,Non-payment of Rent,5/17/2021,D,D1
42.3560132,-71.1373296,Non-payment of Rent,2/5/2021,D,D1
42.355415,-71.137642,Non-payment of Rent,11/17/2020,D,D1
42.3596361,-71.136706,Cause,5/3/2021,D,D1
42.3565213,-71.1358061,Non-payment of Rent,12/7/2020,D,D1
42.3551745,-71.1383468,Non-payment of Rent,5/28/2021,D,D1
42.361272,-71.1455567,Cause,2/8/2021,D,D1
42.3589723,-71.1431278,Non-payment of Rent,2/22/2021,D,D1
42.3549955,-71.1377456,Non-payment of Rent,2/1/2021,D,D1
42.359127,-71.1316466,Non-payment of Rent,2/25/2021,D,D1
42.361272,-71.1455567,Non-payment of Rent,11/16/2020,D,D1
42.355925,-71.1376635,Non-payment of Rent,2/11/2021,D,D1
42.3598587,-71.1317886,Cause,12/11/2020,D,D1
42.361272,-71.1455567,Non-payment of Rent,12/14/2020,D,D1
42.3547689,-71.138971,Non-payment of Rent,4/8/2021,D,D1
42.3606786,-71.1309751,No Cause,10/27/2021,D,D1
